PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,DEF_WS_RAW,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK,G,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,DEF_PLAYER_ID,DEF_PLAYER_NAME,avg_fg_pct_allowed,avg_3fg_pct_allowed,total_possessions,BLK_score,OPP_PTS_PAINT_score,DEF_RATING_score,rim_protection_score,CONTESTED_SHOTS_2PT_score,CONTESTED_SHOTS_3PT_score,shot_contesting_score,DEFLECTIONS_score,STL_score,CHARGES_DRAWN_score,ball_disruption_score,avg_fg_pct_allowed_score,avg_3fg_pct_allowed_score,on_ball_matchup_def_score,DREB_score,DEF_BOXOUTS_score,def_reb_score,rim_protection_percentile,shot_contesting_percentile,ball_disruption_percentile,on_ball_matchup_def_percentile,def_reb_percentile,rim_protection_label,shot_contesting_label,ball_disruption_label,on_ball_matchup_def_label,def_reb_label,SEASON
1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,21.0,55,25,30,0.455,1405.5616666666667,113.3,149,0.104,0.148,41,0.208,13,0.107,585.0,382.0,482.0,1536.0,1.49,1.4945245914660847,283,266,266,275,207,457,236,306,334,197,200,253,299,342,290,345,330,358,54,277,153,124,64,1,10,20,0,0,28,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1626144.0,Emmanuel Mudiay,,,7.0,6.074766355140187,56.93815987933635,6.557377049180345,23.99760676211888,10.403587443946188,25.47945205479452,19.449106210455188,17.525773195876287,22.666666666666664,2.7777777777777777,15.638087056128292,,,,16.311166875784192,,,10.778443113772456,29.34131736526946,29.041916167664674,,,Poor,Below Average,Below Average,Poor,Poor,2016-17
202683,Enes Freedom,Enes,1610612760,OKC,25.0,72,43,29,0.597,1532.835,108.0,287,0.185,0.271,32,0.153,38,0.252,556.0,405.0,374.0,1562.0,4.07,4.07253625419499,158,76,250,125,187,314,84,78,88,249,332,97,143,328,308,279,335,208,72,529,419,110,71,0,110,241,0,0,35,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,202683.0,Enes Freedom,,,25.1,17.75700934579439,55.957767722473605,35.51912568306012,35.56780386194855,34.26008968609865,21.643835616438356,26.690337244302476,19.93127147766323,16.666666666666664,0.0,13.805841924398624,,,,33.626097867001256,,,43.11377245508982,50.0,23.652694610778443,,,Average,Average,Below Average,Poor,Poor,2016-17
202339,Eric Bledsoe,Eric,1610612756,PHX,27.0,66,22,44,0.333,2176.2483333333334,111.6,268,0.124,0.18,91,0.251,31,0.15,803.0,570.0,776.0,2010.0,3.41,3.411915402594388,212,301,419,392,82,429,97,231,247,33,96,126,243,440,397,472,411,239,66,466,288,178,182,11,3,6,0,0,79,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,14.485981308411214,39.06485671191554,15.84699453551916,23.428841006414714,22.51121076233184,40.273972602739725,33.16886786657657,58.075601374570454,56.00000000000001,30.555555555555557,50.469129438717076,,,,31.242158092848182,,,10.179640718562874,65.5688622754491,91.31736526946108,,,Poor,Average,Elite,Poor,Poor,2016-17
201569,Eric Gordon,Eric,1610612745,HOU,28.0,75,50,25,0.667,2323.465,106.1,172,0.068,0.105,48,0.122,41,0.186,810.0,708.0,687.0,2316.0,7.58,7.583107065651657,111,35,207,56,61,212,207,434,442,157,405,79,204,441,461,453,457,43,75,415,209,206,93,3,13,27,0,0,57,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,201569.0,Eric Gordon,,,111.4,19.158878504672895,27.526395173454,45.901639344262335,28.773199548643642,15.426008968609867,47.94520547945205,34.937526875115175,27.491408934707906,27.333333333333332,8.333333333333332,22.64656357388316,,,,19.196988707653702,,,22.45508982035928,70.65868263473054,50.898203592814376,,,Below Average,Above Average,Average,Poor,Poor,2016-17
101141,Ersan Ilyasova,Ersan,1610612737,ATL,30.0,82,35,47,0.427,2142.3983333333335,104.3,366,0.163,0.248,58,0.16,23,0.098,776.0,617.0,637.0,1896.0,8.32,8.31722493895586,1,151,446,303,88,135,48,125,124,117,311,173,317,432,429,429,389,28,82,490,316,174,158,36,131,291,0,0,43,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,10.74766355140187,43.36349924585219,55.73770491803282,33.410716386117215,25.02242152466368,39.178082191780824,33.51581792493397,49.828178694158076,34.0,100.0,56.83127147766323,,,,43.53826850690088,,,35.62874251497006,67.06586826347305,92.81437125748504,,,Below Average,Average,Elite,Poor,Poor,2016-17
203095,Evan Fournier,Evan,1610612753,ORL,24.0,68,23,45,0.338,2233.661666666667,108.8,165,0.072,0.105,66,0.205,4,0.017,741.0,597.0,590.0,2148.0,5.42,5.421369362345618,192,287,431,390,71,351,212,425,441,93,204,371,441,416,419,401,435,130,68,351,181,170,137,4,27,57,0,0,84,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,1.8691588785046727,33.86123680241327,31.147540983606575,20.385981678148156,12.914798206278027,38.082191780821915,28.01523435100436,42.61168384879725,39.33333333333333,11.11111111111111,33.58911798396334,,,,18.318695106649937,,,5.688622754491018,53.293413173652695,74.55089820359282,,,Poor,Average,Above Average,Poor,Poor,2016-17
202323,Evan Turner,Evan,1610612757,POR,28.0,65,34,31,0.523,1658.56,108.8,211,0.125,0.187,53,0.215,24,0.143,523.0,459.0,430.0,1420.0,4.02,4.015305485841465,220,164,278,184,163,355,148,226,233,132,176,165,255,307,341,312,313,211,65,454,254,200,105,1,18,45,0,0,52,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,202323.0,Evan Turner,,,77.9,11.214953271028037,61.31221719457014,31.147540983606575,33.73214257241241,19.46188340807175,46.3013698630137,35.56557528103692,31.615120274914087,30.666666666666664,2.7777777777777777,24.07382588774341,,,,24.090338770388957,,,36.82634730538922,72.15568862275448,54.041916167664674,,,Below Average,Above Average,Average,Poor,Poor,2016-17
1626163,Frank Kaminsky,Frank,1610612766,CHA,24.0,75,31,44,0.413,1954.015,108.3,279,0.141,0.201,46,0.16,34,0.181,538.0,440.0,550.0,1664.0,5.05,5.05193598058816,111,196,419,316,121,328,91,184,205,169,309,110,208,316,328,382,354,147,75,667,469,198,85,5,208,484,0,0,42,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1626163.0,Frank Kaminsky,,,55.800000000000004,15.887850467289718,52.111613876319765,33.87978142076505,33.064150398819066,38.744394618834086,45.75342465753425,42.949812642054184,24.742268041237114,26.0,13.88888888888889,22.46912943871707,,,,32.622333751568384,,,34.73053892215569,84.4311377245509,48.80239520958084,,,Below Average,Above Average,Average,Poor,Poor,2016-17
202066,Garrett Temple,Garrett,1610612758,SAC,31.0,65,25,40,0.385,1728.3816666666667,110.6,152,0.09,0.136,84,0.288,28,0.197,658.0,469.0,491.0,1394.0,3.25,3.250163933720344,220,266,387,345,156,413,232,363,366,49,54,141,194,375,345,349,305,250,65,471,213,258,170,3,18,41,0,0,48,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,202066.0,Garrett Temple,,,56.4,13.084112149532709,62.29260935143288,21.3114754098361,32.363926985273615,15.784753363228699,62.19178082191781,43.62896983844216,53.95189003436426,51.33333333333333,8.333333333333332,41.6307560137457,,,,16.68757841907152,,,32.93413173652694,85.32934131736528,85.32934131736528,,,Below Average,Above Average,Above Average,Poor,Poor,2016-17
203914,Gary Harris,Gary,1610612743,DEN,22.0,57,29,28,0.509,1782.2883333333334,113.9,130,0.076,0.105,71,0.261,8,0.063,644.0,448.0,553.0,1826.0,1.57,1.5685463478640784,272,215,234,204,142,463,263,415,439,83,83,305,384,366,336,387,379,352,56,268,128,140,160,0,6,13,0,0,55,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,203914.0,Gary Harris,,,71.2,3.7383177570093453,46.003016591251885,3.2786885245901334,18.416055040889432,8.161434977578477,29.863013698630137,21.18238221020947,50.51546391752577,42.66666666666667,0.0,35.139518900343646,,,,13.927227101631118,,,3.592814371257485,34.4311377245509,76.94610778443113,,,Poor,Below Average,Above Average,Poor,Poor,2016-17
201588,George Hill,George,1610612762,UTA,31.0,49,33,16,0.673,1543.9916666666666,101.3,144,0.095,0.129,50,0.238,11,0.071,417.0,308.0,340.0,1208.0,7.23,7.231291204538199,312,177,119,53,183,58,240,339,384,148,129,270,369,250,234,255,274,53,49,352,199,153,102,6,8,16,0,0,40,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,5.14018691588785,69.30618401206637,72.13114754098363,44.34602605582428,14.52914798206278,33.42465753424658,25.86645371337306,30.584192439862544,28.666666666666668,16.666666666666664,26.43367697594502,,,,15.683814303638647,,,77.24550898203593,46.40718562874252,58.68263473053892,,,Above Average,Average,Average,Poor,Poor,2016-17
