PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,DEF_WS_RAW,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK,G,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,DEF_PLAYER_ID,DEF_PLAYER_NAME,avg_fg_pct_allowed,avg_3fg_pct_allowed,total_possessions,BLK_score,OPP_PTS_PAINT_score,DEF_RATING_score,rim_protection_score,CONTESTED_SHOTS_2PT_score,CONTESTED_SHOTS_3PT_score,shot_contesting_score,DEFLECTIONS_score,STL_score,CHARGES_DRAWN_score,ball_disruption_score,avg_fg_pct_allowed_score,avg_3fg_pct_allowed_score,on_ball_matchup_def_score,DREB_score,DEF_BOXOUTS_score,def_reb_score,SEASON
1630245,Ayo Dosunmu,Ayo,1610612741,CHI,23.0,80,40,40,0.5,2097.616666666667,110.1,175,0.081,0.115,62,0.188,26,0.138,710.0,535.0,619.0,2082.0,7.97,7.967028574883144,15,74,481,264,90,163,187,465,476,92,282,144,308,446,418,456,437,33,80,417,218,199,110,1,18,38,18,27,45,0.4,0.6,0,8,7,2,8,0.0,1.0,0.875,0.25,1630245,Ayo Dosunmu,0.30844132653061224,0.14556377551020408,4317.7,11.170212765957446,59.018264840182646,75.83892617449669,44.08420934407108,15.590947191953058,61.86046511627907,43.35265794654867,31.221719457013574,38.88888888888889,3.7037037037037033,27.02572481984247,60.88105948884161,39.74552860516229,50.313294047001946,9.105431309904153,4.25531914893617,6.922880837468561,2022-23
1628389,Bam Adebayo,Bam,1610612748,MIA,25.0,75,40,35,0.533,2597.9933333333333,111.2,504,0.206,0.296,88,0.205,61,0.401,793.0,625.0,643.0,2466.0,8.9,8.896611822370092,70,74,420,217,18,205,16,62,70,26,225,37,68,492,482,467,496,16,75,556,386,170,134,2,331,778,33,18,51,0.647,0.353,24,143,139,57,167,0.144,0.856,0.946,0.388,1628389,Bam Adebayo,0.32107267441860465,0.12620348837209303,5113.0,29.78723404255319,37.10045662100457,68.45637583892616,42.01414739410441,29.67309304274937,48.372093023255815,40.892493031053235,42.081447963800905,62.96296296296296,7.4074074074074066,40.72146807440925,54.58793720101743,56.042720176737625,55.31532868887753,61.66134185303515,100.0,78.91373801916933,2022-23
1631097,Bennedict Mathurin,Bennedict,1610612754,IND,21.0,78,33,45,0.423,2222.38,115.8,231,0.103,0.163,48,0.137,13,0.049,879.0,726.0,681.0,2508.0,4.73,4.732211556342568,38,162,511,386,66,431,130,351,321,149,428,262,468,522,528,496,503,157,77,233,111,122,92,2,21,49,24,22,46,0.522,0.478,6,37,36,10,43,0.14,0.86,0.947,0.263,1631097,Bennedict Mathurin,0.34999457994579947,0.16239837398373982,4589.6,4.25531914893617,34.70319634703196,37.583892617449706,23.24421953539808,6.621961441743504,26.046511627906977,18.276691553441587,23.076923076923077,25.925925925925924,7.4074074074074066,20.156695156695154,40.1786208007815,25.574422856751887,32.8765218287667,18.051118210862622,24.822695035460992,21.09832778193189,2022-23
1626171,Bobby Portis Jr.,Bobby,1610612749,MIL,28.0,70,47,23,0.671,1818.4316666666666,112.0,518,0.263,0.378,29,0.129,16,0.092,680.0,542.0,518.0,1910.0,5.84,5.843389949486165,116,22,226,54,141,259,12,14,15,259,447,228,384,432,422,399,399,100,69,388,226,162,58,0,89,212,23,14,37,0.622,0.378,24,57,71,57,81,0.296,0.704,0.922,0.74,1626171,Bobby Portis Jr.,0.3571949860724234,0.13848189415041784,3743.6,5.851063829787234,68.83561643835617,63.08724832214766,42.20470336587647,16.261525565800504,44.651162790697676,33.295307900738806,7.6923076923076925,8.333333333333332,0.0,5.993589743589743,36.59127314171512,45.70694727546749,41.14911020859131,63.897763578274756,39.00709219858156,52.69696145741282,2022-23
203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,30.0,54,27,27,0.5,1508.6083333333333,116.1,142,0.093,0.137,43,0.21,18,0.107,500.0,452.0,479.0,1600.0,3.03,3.031773981874791,270,238,291,264,188,442,245,407,419,172,207,207,354,341,364,376,357,257,54,329,151,178,103,1,31,70,6,8,14,0.429,0.571,1,8,7,6,9,0.111,0.889,1.0,0.857,203992,Bogdan Bogdanović,0.370453947368421,0.16326644736842105,3095.3,6.914893617021277,86.5296803652968,35.57046979865778,41.943963024326834,9.97485331098072,52.093023255813954,35.24575527788066,28.054298642533936,21.296296296296298,3.7037037037037033,19.601349086643207,29.985464673359935,24.84369204953742,27.414578361448676,3.8338658146964857,4.25531914893617,4.023519815104344,2022-23
202711,Bojan Bogdanovic,Bojan,1610612765,DET,34.0,59,15,44,0.254,1892.8666666666666,119.5,187,0.099,0.152,34,0.131,8,0.057,738.0,627.0,535.0,2198.0,2.03,2.025913746973743,230,369,504,483,129,513,174,370,357,226,442,333,457,462,483,408,452,323,59,277,151,126,56,0,23,52,17,11,28,0.607,0.393,2,34,31,5,36,0.056,0.944,1.0,0.161,202711,Bojan Bogdanovic,0.3181345029239766,0.13541520467836257,3872.7,1.5957446808510638,52.3972602739726,12.751677852349028,22.165258431318094,9.97485331098072,27.906976744186046,20.734127370903913,6.787330316742081,12.962962962962962,0.0,7.251969163733869,56.051777218904256,48.28843924715599,52.17010823303012,11.022364217252397,22.69503546099291,16.27506627693563,2022-23
1629626,Bol Bol,Bol,1610612753,ORL,23.0,70,26,44,0.371,1505.4183333333333,112.0,336,0.22,0.319,30,0.135,85,0.48,608.0,451.0,526.0,1460.0,4.85,4.853607585604729,116,253,504,424,190,261,50,45,47,252,433,19,49,390,363,403,340,147,70,419,219,200,51,0,37,80,13,9,22,0.591,0.409,5,32,34,25,37,0.135,0.865,0.971,0.714,1629626,Bol Bol,0.3374240687679083,0.14527507163323783,3094.8,42.5531914893617,94.52054794520548,63.08724832214766,65.87528045710351,15.67476948868399,62.32558139534884,43.6652566326829,4.524886877828054,9.25925925925926,0.0,5.050695491871962,46.441433349720235,39.988555082859186,43.21499421628971,34.82428115015975,21.27659574468085,28.727822717694245,2022-23
203078,Bradley Beal,Bradley,1610612764,WAS,30.0,50,24,26,0.48,1672.9333333333334,115.9,155,0.091,0.131,45,0.198,33,0.173,554.0,490.0,464.0,1730.0,3.42,3.4185089671408884,294,271,273,317,164,437,219,420,437,159,244,102,232,362,389,367,377,235,49,221,103,118,96,4,18,42,13,9,22,0.591,0.409,0,5,5,3,5,0.0,1.0,1.0,0.6,203078,Bradley Beal,0.30466666666666664,0.15585144927536232,3331.9,14.893617021276595,79.1095890410959,36.912751677852334,42.873990892357284,5.951383067896061,24.186046511627907,16.892181134135168,24.8868778280543,23.14814814814815,14.814814814814813,21.760306686777273,62.76165024838617,31.085523256036478,46.92358675221132,5.9105431309904155,2.127659574468085,4.208245530555367,2022-23
1627742,Brandon Ingram,Brandon,1610612740,NOP,25.0,45,23,22,0.511,1538.0766666666666,112.5,223,0.145,0.214,32,0.126,19,0.143,573.0,441.0,423.0,1532.0,4.63,4.630385315275813,321,281,214,253,182,288,141,191,191,239,454,198,292,373,361,348,349,163,45,264,129,135,76,2,30,66,12,9,21,0.571,0.429,0,11,10,2,11,0.0,1.0,0.909,0.182,1627742,Brandon Ingram,0.3314214559386973,0.14591954022988507,3091.9,7.446808510638298,90.41095890410958,59.73154362416109,49.55544492673394,8.130762782900252,32.093023255813954,22.508119066648472,15.837104072398189,11.11111111111111,7.4074074074074066,12.075582369700015,49.43202286682131,39.4460513427804,44.43903710480086,16.773162939297126,6.382978723404255,12.097580042145335,2022-23
201572,Brook Lopez,Brook,1610612749,MIL,35.0,78,57,21,0.731,2372.4766666666665,106.6,363,0.135,0.186,37,0.128,193,0.668,791.0,591.0,583.0,2316.0,11.31,11.306201509297255,38,1,200,23,42,72,44,213,253,208,450,1,6,490,450,435,468,1,78,1360,1225,135,77,0,222,517,16,13,29,0.552,0.448,31,111,134,69,142,0.218,0.782,0.957,0.493,201572,Brook Lopez,0.36724932975871316,0.17665415549597854,4931.7,100.0,45.662100456621005,99.32885906040272,80.81394992491803,100.0,32.093023255813954,59.25581395348837,16.289592760180994,15.74074074074074,0.0,12.025096363331656,31.582052043325216,13.574125513530552,22.578088778427883,39.13738019169329,77.30496453900709,56.31279314798449,2022-23
1628971,Bruce Brown,Bruce,1610612743,DEN,26.0,80,53,27,0.663,2279.485,113.0,265,0.116,0.174,87,0.248,51,0.217,861.0,652.0,600.0,2398.0,6.64,6.643156053624746,15,6,291,63,55,312,94,287,287,28,120,51,178,516,496,447,484,66,80,402,211,191,165,0,19,42,18,21,39,0.462,0.538,1,14,15,5,15,0.067,0.933,1.0,0.333,1628971,Bruce Brown,0.31280205655526994,0.12590231362467866,4599.1,24.46808510638298,40.98173515981735,56.37583892617452,38.22480108003289,15.004191114836546,58.139534883720934,40.88539737616718,56.10859728506787,62.03703703703704,0.0,44.15640187699012,58.70848000225769,56.29624444113092,57.502362221694305,23.482428115015974,8.51063829787234,16.74512269730134,2022-23
1627741,Buddy Hield,Buddy,1610612754,IND,30.0,80,35,45,0.438,2481.875,116.3,333,0.132,0.203,92,0.226,26,0.086,918.0,830.0,746.0,2736.0,4.88,4.880053933341024,15,137,511,372,21,453,53,229,213,18,156,144,402,529,538,520,529,145,80,443,222,221,170,0,39,81,34,33,67,0.507,0.493,4,13,17,10,17,0.235,0.765,1.0,0.588,1627741,Buddy Hield,0.39211878453038673,0.17486187845303866,5114.8,11.170212765957446,21.689497716894977,34.22818791946313,20.616456287162002,15.926236378876782,72.09302325581395,49.62630850503908,58.371040723981906,66.66666666666666,0.0,46.68174962292609,19.191725888312742,15.082836727871443,17.137281308092092,34.34504792332269,7.801418439716312,22.40041465569982,2022-23
203468,CJ McCollum,CJ,1610612740,NOP,31.0,75,38,37,0.507,2649.1683333333335,113.5,273,0.104,0.151,70,0.172,38,0.163,953.0,731.0,798.0,2816.0,7.34,7.3390664886264245,70,95,450,260,15,344,88,348,358,63,330,82,252,533,529,529,532,46,75,394,178,216,112,2,29,62,26,24,50,0.52,0.48,0,17,16,6,17,0.0,1.0,0.941,0.353,203468,CJ McCollum,0.3787703081232493,0.15952380952380954,5338.3,17.5531914893617,17.123287671232877,53.02013422818794,26.269460837723173,12.238055322715843,69.76744186046511,46.7556872453654,32.126696832579185,46.2962962962963,7.4074074074074066,30.90623428858723,25.842132094455394,27.99418695188796,26.918159523171678,24.76038338658147,10.638297872340425,18.405444905173002,2022-23
1628997,Caleb Martin,Caleb,1610612748,MIA,27.0,71,38,33,0.535,2077.7383333333332,110.7,256,0.13,0.194,71,0.214,31,0.228,692.0,519.0,517.0,2032.0,7.49,7.492789159611156,109,95,385,214,93,185,102,233,230,61,188,111,171,438,408,397,424,44,71,315,136,179,139,16,24,59,23,20,43,0.535,0.465,1,40,35,12,41,0.024,0.976,0.972,0.333,1628997,Caleb Martin,0.38096883852691216,0.15505949008498582,4133.1,13.829787234042554,61.87214611872146,71.81208053691275,45.140186169397715,8.717518860016764,52.55813953488372,35.02189126493694,44.34389140271493,47.22222222222222,59.25925925925925,49.08014915367856,24.746792087479403,31.75218230661577,28.249487197047586,22.044728434504794,26.95035460992908,24.252260213445723,2022-23
1627747,Caris LeVert,Caris,1610612739,CLE,28.0,74,45,29,0.608,2237.34,108.5,229,0.105,0.158,72,0.229,24,0.105,713.0,583.0,593.0,2176.0,9.49,9.491273025921943,79,35,327,112,65,118,136,342,340,58,148,160,358,448,447,445,450,10,74,294,166,128,146,6,18,44,28,33,61,0.459,0.541,0,22,21,7,22,0.0,1.0,0.955,0.318,1627747,Caris LeVert,0.3159222520107239,0.1433941018766756,4407.9,10.106382978723403,53.65296803652968,86.5771812080537,44.46538730628817,11.232187761944678,28.837209302325583,21.795200686173217,47.511312217194565,48.148148148148145,22.22222222222222,41.411932294285236,57.15395298446009,41.57192645769227,49.36293972107618,17.731629392971247,14.184397163120568,16.135374889538443,2022-23
1626224,Cedi Osman,Cedi,1610612739,CLE,28.0,77,48,29,0.623,1548.3133333333333,108.0,151,0.1,0.155,35,0.156,11,0.077,474.0,414.0,401.0,1534.0,6.81,6.8063479999335765,46,16,327,104,179,103,226,367,347,223,374,298,414,329,349,337,350,61,68,190,108,82,61,5,20,46,8,8,16,0.5,0.5,0,9,8,6,9,0.0,1.0,1.0,0.75,1626224,Cedi Osman,0.22992307692307692,0.08116710875331565,3045.7,3.1914893617021276,90.29680365296804,89.93288590604027,55.36369849972973,6.3704945515507125,7.441860465116279,7.013314099690053,9.049773755656108,13.88888888888889,18.51851851851852,13.110650243003183,100.0,93.95365099617676,96.97682549808837,5.271565495207668,4.964539007092199,5.1334035755557075,2022-23
1628449,Chris Boucher,Chris,1610612761,TOR,30.0,76,39,37,0.513,1523.47,111.6,264,0.19,0.278,47,0.163,64,0.37,432.0,366.0,471.0,1496.0,5.02,5.0224495250751175,55,89,450,249,186,238,96,89,94,152,357,33,79,312,322,372,345,140,76,353,224,129,74,10,37,89,13,14,27,0.481,0.519,21,19,38,26,40,0.525,0.475,0.974,0.667,1628449,Chris Boucher,0.339103825136612,0.11998907103825136,3036.5,31.382978723404253,92.46575342465754,65.77181208053696,61.359158208126075,16.093880972338642,29.30232558139535,24.018947737772667,14.93212669683258,25.0,37.03703703703704,23.98210993799229,45.604554155532824,61.27392098862896,53.43923757208089,23.322683706070286,12.056737588652481,18.253007953232277,2022-23
101108,Chris Paul,Chris,1610612756,PHX,38.0,59,33,26,0.559,1888.635,112.5,224,0.118,0.18,91,0.326,22,0.104,578.0,550.0,538.0,1796.0,5.66,5.663204635122493,230,162,273,168,130,289,140,279,269,20,38,174,360,375,428,409,384,113,59,163,66,97,142,3,20,44,17,29,46,0.37,0.63,1,11,12,4,12,0.083,0.917,1.0,0.333,101108,Chris Paul,0.3257798165137615,0.1589480122324159,3730.8,9.042553191489363,75.34246575342466,59.73154362416109,44.91977019633465,2.8499580888516345,14.418604651162791,9.791146026238328,45.70135746606335,65.74074074074075,11.11111111111111,44.06758002346238,52.24277015363158,28.478884244717058,40.360827199174324,16.93290734824281,6.382978723404255,12.185439467065462,2022-23
1626174,Christian Wood,Christian,1610612742,DAL,27.0,67,33,34,0.493,1738.3583333333333,116.7,404,0.238,0.365,30,0.144,72,0.434,542.0,552.0,431.0,1782.0,3.21,3.2060180280517487,145,162,403,292,154,468,36,27,21,252,407,27,58,358,430,353,382,250,67,514,387,127,41,0,114,261,14,19,33,0.424,0.576,13,67,76,40,80,0.163,0.838,0.962,0.506,1626174,Christian Wood,0.35061309523809525,0.14332440476190478,3429.0,35.638297872340424,76.14155251141553,31.54362416107383,48.79076856820006,29.7569153394803,28.37209302325581,28.926021949745607,0.0,9.25925925925926,0.0,3.2407407407407405,39.870467434583205,41.63059641559646,40.75053192508983,45.68690095846645,46.09929078014184,45.872476378220384,2022-23
203991,Clint Capela,Clint,1610612737,ATL,29.0,65,35,30,0.538,1730.0833333333333,116.4,459,0.268,0.386,45,0.188,79,0.485,527.0,469.0,569.0,2004.0,3.37,3.3727816425049104,171,137,342,207,156,458,20,13,11,159,283,21,47,352,376,424,415,240,65,597,492,105,69,16,294,628,21,13,34,0.618,0.382,27,73,91,66,100,0.27,0.73,0.978,0.71,203991,Clint Capela,0.3479073482428115,0.12070607028753993,3611.3,39.361702127659576,63.4703196347032,33.55704697986576,46.34855446817639,38.558256496228,18.13953488372093,26.307023528723757,12.669683257918551,23.14814814814815,59.25925925925925,27.984539969834085,41.218510167015594,60.67036206210202,50.94443611455881,54.47284345047924,50.35460992907801,52.61963836584869,2022-23
1629632,Coby White,Coby,1610612741,CHI,23.0,74,37,37,0.5,1730.2283333333332,110.1,196,0.11,0.163,54,0.182,6,0.041,560.0,487.0,453.0,1620.0,6.58,6.57539683571139,79,110,450,264,155,162,162,312,320,121,298,365,477,368,387,365,361,69,73,332,159,173,69,8,12,25,11,29,40,0.275,0.725,0,13,13,8,13,0.0,1.0,1.0,0.615,1629632,Coby White,0.322307901907357,0.16721798365122617,3527.7,0.5319148936170213,85.38812785388129,75.83892617449669,49.05834224992943,10.645431684828164,49.76744186046512,34.118637790210336,12.669683257918551,31.48148148148148,29.629629629629626,23.49379922909334,53.97252879734344,21.51734965887446,37.74493922810895,12.460063897763577,7.801418439716312,10.363673441642309,2022-23
1630175,Cole Anthony,Cole,1610612753,ORL,23.0,60,28,32,0.467,1551.76,112.5,241,0.152,0.223,37,0.174,31,0.187,583.0,463.0,428.0,1444.0,4.74,4.7368074212776206,222,230,377,338,177,287,118,161,166,208,326,111,207,378,371,351,335,156,60,213,106,107,68,2,11,26,18,20,38,0.474,0.526,1,3,4,2,4,0.25,0.75,1.0,0.5,1630175,Cole Anthony,0.3226468926553672,0.1245,3132.0,13.829787234042554,95.4337899543379,59.73154362416109,53.866627283675555,6.202849958088851,19.069767441860467,13.923000448351821,12.217194570135746,15.74074074074074,7.4074074074074066,12.24798893916541,53.80363864796378,57.47669045527244,55.64016455161811,19.64856230031949,0.7092198581560284,11.125858201345935,2022-23
